index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
2346,"<svg onload=""self['Function']('return al'+'ert(1)')()"">",0,1,block,6,"933210,941100,941120,941160,941370,949110","o17,36v217,55t:urlDecode,t:replaceComments,t:compressWhitespace || v217,55t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,55t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,55t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,16v217,55t:urlDecodeUni,t:compressWhitespace || ",25,177607250775.440727
2348,"<svg onload=""Function(String.fromCharCode(114,101,116,117,114,110,32,97,108,101,114,116,40,49,41))()"">",0,1,block,5,"934100,941100,941120,941160,949110","o22,19v217,102 || v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177607251180.726947
2349,"<svg onload=""Function('return\tal'+'ert(1)')()"">",0,1,block,6,"941100,941120,941160,942100,942100,949110","v216,48t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,48t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,48t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v216,48 || v216,48t:urlDecodeUni || ",25,177607251342.807397
2350,"<svg onload=""Function('return&#32;al'+'ert(1)')()"">",0,1,block,6,"941100,941120,941160,942100,942100,949110","v216,51t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,51t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,51t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v216,51 || v216,51t:urlDecodeUni || ",25,177607251568.742565
2351,"<svg onload=""(function(){return Function})()('return al'+'ert(1)')()"">",0,1,block,7,"933210,934100,934100,941100,941120,941160,949110","o13,55v217,70t:urlDecode,t:replaceComments,t:compressWhitespace || o14,11v217,70 || o14,11v217,70t:urlDecodeUni || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",30,177607251729.120679
2352,"<svg onload=""Function('retur'+'n al'+'ert(1)')()"">",0,1,block,6,"941100,941120,941160,942100,942100,949110","v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v216,50 || v216,50t:urlDecodeUni || ",25,177607251990.249215
2353,"<svg onload=""Function(['ret','urn al','ert(1)'].join(''))()"">",0,1,block,4,"941100,941120,941160,949110","v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607252133.891226
2354,"<svg onload=""Function('return\x20'+'al'+'ert(1)')()"">",0,1,block,6,"941100,941120,941160,942100,942100,949110","v217,53t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,53t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,53t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,53 || v217,53t:urlDecodeUni || ",25,177607252320.876505
2356,"<svg onload=""parent['Function']('return al'+'ert(1)')()"">",0,1,block,5,"933210,941100,941120,941160,949110","o19,36v217,57t:urlDecode,t:replaceComments,t:compressWhitespace || v217,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,57t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177607252776.906466
2357,"<svg onload=""Function('return/**/al'+'ert(1)')()"">",0,1,block,6,"941100,941120,941160,942100,942100,949110","v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v216,50 || v216,50t:urlDecodeUni || ",25,177607252875.110452
2358,"<svg onload=""Function('return al'+String['fromCharCode'](101,114,116)+'(1)')()"">",0,1,block,6,"933210,941100,941120,941160,942100,949110","o21,57v217,80t:urlDecode,t:replaceComments,t:compressWhitespace || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,80 || ",25,177607253185.625743
2359,"<svg onload=""Function('return\u0020al'+String.fromCharCode(101,114,116)+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o39,19v217,82 || o39,19v217,82t:urlDecodeUni || v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,82 || ",30,177607253340.984262
2360,"<svg onload=""Function('return&#x20;al'+String.fromCharCode(0x65,0x72,0x74)+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o39,19v217,85 || o39,19v217,85t:urlDecodeUni || v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,85 || ",30,177607253527.549441
2362,"<svg onload=""Function('return\x20al'+(String.fromCharCode(101,114,116))+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o38,19v217,82 || o38,19v217,82t:urlDecodeUni || v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,82 || ",30,177607253890.399057
2363,"<svg onload=""Function('return al'+(atob('ZXJ0')=='ert'?String.fromCharCode(101,114,116):'')+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o55,19v217,102 || o55,19v217,102t:urlDecodeUni || v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,102t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,102 || ",30,177607254029.600270
2365,"<svg onload=""Function('return al'+(String['constructor'].fromCharCode||String.fromCharCode)(101,114,116)+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o71,19v217,115 || o71,19v217,115t:urlDecodeUni || v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,115t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,115 || ",30,17760725443.279835
2367,"<svg onload=""Function('return al'+String.fromCharCode(101)+String.fromCharCode(114)+String.fromCharCode(116)+'(1)')()"">",0,1,block,8,"933210,934100,934100,941100,941120,941160,942100,949110","o21,96v217,119t:urlDecode,t:replaceComments,t:compressWhitespace || o34,19v217,119 || o34,19v217,119t:urlDecodeUni || v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,119t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,119 || ",35,177607254870.598119
2369,"<svg onload=""Function('return al'+(''['constructor']['constructor']('return String')().fromCharCode(101,114,116))+'(1)')()"">",0,1,block,6,"933210,941100,941120,941160,942100,949110","o21,101v217,124t:urlDecode,t:replaceComments,t:compressWhitespace || v217,124t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,124t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,124t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,124 || ",25,177607255220.303023
2370,"<svg onload=""Function('return al'+(String['fromCh'+'arCode'](101,114,116))+'(1)')()"">",0,1,block,6,"933210,941100,941120,941160,942100,949110","o21,62v217,85t:urlDecode,t:replaceComments,t:compressWhitespace || v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,85 || ",25,177607255486.500046
2371,"<svg onload=""Function('return\x09al'+String.fromCharCode(101,114,116)+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o37,19v217,80 || o37,19v217,80t:urlDecodeUni || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,80 || ",30,177607255644.064972
2372,"<svg onload=""Function('return&#09;al'+String.fromCharCode(101,114,116)+'(1)')()"">",0,1,block,7,"934100,934100,941100,941120,941160,942100,949110","o38,19v217,81 || o38,19v217,81t:urlDecodeUni || v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,81 || ",30,17760725580.423650
2373,"<svg onload=""Function('return al'+(String.fromCharCode)(101,114,116)+'(1)')()"">",0,1,block,8,"933210,934100,934100,941100,941120,941160,942100,949110","o21,56v217,79t:urlDecode,t:replaceComments,t:compressWhitespace || o35,19v217,79 || o35,19v217,79t:urlDecodeUni || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,79 || ",35,177607256139.323660
2374,"<svg onload=""(Function('return al'+String.fromCharCode(101,114,116)+'(1)'))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o35,19v217,79 || o35,19v217,79t:urlDecodeUni || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177607256347.343766
2375,"<svg onload=""Function(['return al'+String.fromCharCode(101,114,116)+'(1)'])()"">",0,1,block,8,"934100,934100,941100,941120,941160,942100,942100,949110","o35,19v217,79 || o35,19v217,79t:urlDecodeUni || v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,79 || v217,79t:urlDecodeUni || ",35,177607256510.603222
2380,"<svg onload=""top['Function'](window.atob('YWxlcnQoMSk='))()"">",0,1,block,6,"933210,941100,941120,941160,941370,949110","o16,43v217,61t:urlDecode,t:replaceComments,t:compressWhitespace || v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,15v217,61t:urlDecodeUni,t:compressWhitespace || ",25,177607257586.551691
2384,"<svg onload=""Function(window['ato\u0062']('YWxlcnQoMSk='))()"">",0,1,block,5,"941100,941120,941160,941370,949110","v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,19v217,62t:urlDecodeUni,t:compressWhitespace || ",20,17760725837.454599
2385,"<svg onload=""Function&#40;atob&#40;&#39;YWxlcnQoMSk=&#39;&#41;&#41;&#40;&#41;"">",0,1,block,4,"941100,941120,941160,949110","v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,79t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607258555.558379
2386,"<svg/onload=""Function(atob('YWxlcnQoMSk='))()"">",0,1,block,4,"941100,941120,941160,949110","v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607258618.565772
2387,"<svg	onload=""Function(atob('YWxlcnQoMSk='))()"">",0,1,block,4,"941100,941120,941160,949110","v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,47t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607258831.980441
2388,"<svg onload=""Function(atob`YWxlcnQoMSk=`)()"">",0,1,block,4,"941100,941120,941160,949110","v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,45t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607259111.378067
2392,"<svg onload=""Function(atob('YWxlcnQoMSk='))/***/()"">",0,1,block,4,"941100,941120,941160,949110","v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,52t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607259877.205429
2393,"<svg onload=""(function(){return Function(atob('YWxlcnQoMSk='))()})()"">",0,1,block,5,"934100,941100,941120,941160,949110","o14,11v217,70 || v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,70t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,17760726015.916554
2394,"<svg onload=""Function(atob('YWxl'+'cnQoMSk='))()"">",0,1,block,4,"941100,941120,941160,949110","v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,50t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607260315.325168
2395,"<svg onload=""parent['Function'](parent['atob']('YWxlcnQoMSk='))()"">",0,1,block,5,"933210,941100,941120,941160,949110","o19,46v217,67t:urlDecode,t:replaceComments,t:compressWhitespace || v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,177607260554.074516
2397,"<svg onload=""globalThis.Function(globalThis.atob('YWxlcnQoMSk='))()"">",0,1,block,4,"941100,941120,941160,949110","v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,177607260991.701818
2398,"<svg onload=""new Function(''+atob('YWxlcnQoMSk='))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v216,54 || o13,13v216,54t:urlDecodeUni || v216,54t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v216,54t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v216,54t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177607261122.517229
2399,"<svg onload=""new Function(''+window['atob']('YWxlcnQoMSk='))()"">",0,1,block,8,"933210,934100,934100,941100,941120,941160,941370,949110","o25,37v217,64t:urlDecode,t:replaceComments,t:compressWhitespace || o13,13v217,64 || o13,13v217,64t:urlDecodeUni || v217,64t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,64t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,64t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o29,14v217,64t:urlDecodeUni,t:compressWhitespace || ",35,177607261393.175176
2400,"<svg onload=""new Function(''+String.fromCharCode(97,108,101,114,116,40,49,41))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v217,82 || o13,13v217,82t:urlDecodeUni || v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177607261582.447805
2401,"<svg onload=""new Function(''+[]['constructor']['constructor']('return atob')()('YWxlcnQoMSk='))()"">",0,1,block,7,"933210,934100,934100,941100,941120,941160,949110","o25,72v217,99t:urlDecode,t:replaceComments,t:compressWhitespace || o13,13v217,99 || o13,13v217,99t:urlDecodeUni || v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,99t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",30,177607261629.739325
2403,"<svg onload=""new Function(''+globalThis.atob('YWxlcnQoMSk='))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v217,65 || o13,13v217,65t:urlDecodeUni || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177607262186.224519
2404,"<svg onload=""new Function(''+eval('atob')('YWxlcnQoMSk='))()"">",0,1,block,8,"933160,933210,934100,934100,941100,941120,941160,949110","o29,31v217,62 || o25,35v217,62t:urlDecode,t:replaceComments,t:compressWhitespace || o13,13v217,62 || o13,13v217,62t:urlDecodeUni || v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,62t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",35,177607262399.116192
2405,"<svg onload=""new Function(''+parent.atob('YWxlcnQoMSk='))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v217,61 || o13,13v217,61t:urlDecodeUni || v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,177607262536.267976
2406,"<svg onload=""new Function(''+top.atob('YWxlcnQoMSk='))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v217,58 || o13,13v217,58t:urlDecodeUni || v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,17760726273.696514
2407,"<svg onload=""new Function(''+self.atob('YWxlcnQoMSk='))()"">",0,1,block,6,"934100,934100,941100,941120,941160,949110","o13,13v217,59 || o13,13v217,59t:urlDecodeUni || v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,17760726291.586775
2409,"<svg onload=""new Function(''+('')['constructor']['constructor']('return atob')()('YWxlcnQoMSk='))()"">",0,1,block,7,"933210,934100,934100,941100,941120,941160,949110","o25,74v217,101t:urlDecode,t:replaceComments,t:compressWhitespace || o13,13v217,101 || o13,13v217,101t:urlDecodeUni || v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o4,8v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,12v217,101t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",30,177607263396.655084
